time,leverL,nose,threshold,horizontal,vertical
1470269039.27,504,1023,600,10,13.5
1470269039.28,504,1023,600,10,13.5
1470269039.3,504,1023,600,10,13.5
1470269039.32,504,1023,600,10,13.5
1470269039.33,504,1023,600,10,13.5
1470269039.35,504,1023,600,10,13.5
1470269039.37,508,1023,600,10,13.5
1470269039.38,498,1023,600,10,13.5
1470269039.4,504,1023,600,10,13.5
1470269039.42,504,1023,600,10,13.5
1470269039.43,504,1023,600,10,13.5
1470269039.45,504,1023,600,10,13.5
1470269039.46,504,1023,600,10,13.5
1470269039.48,504,1023,600,10,13.5
1470269039.5,504,1023,600,10,13.5
1470269039.51,504,1023,600,10,13.5
1470269039.53,504,1023,600,10,13.5
1470269039.55,504,1023,600,10,13.5
1470269039.56,504,1023,600,10,13.5
1470269039.58,504,1023,600,10,13.5
1470269039.6,507,1023,600,10,13.5
1470269039.61,504,1023,600,10,13.5
1470269039.63,504,1023,600,10,13.5
1470269039.65,504,1023,600,10,13.5
1470269039.66,504,1023,600,10,13.5
1470269039.68,504,1023,600,10,13.5
1470269039.7,504,1023,600,10,13.5
1470269039.71,504,1023,600,10,13.5
1470269039.73,504,1023,600,10,13.5
1470269039.75,504,1023,600,10,13.5
1470269039.76,504,1023,600,10,13.5
1470269039.78,504,1023,600,10,13.5
1470269039.8,504,1023,600,10,13.5
1470269039.81,504,1023,600,10,13.5
1470269039.83,504,1023,600,10,13.5
1470269039.85,504,1023,600,10,13.5
1470269039.86,504,1023,600,10,13.5
1470269039.88,504,1023,600,10,13.5
1470269039.9,503,1023,600,10,13.5
1470269039.91,504,1023,600,10,13.5
1470269039.93,504,1023,600,10,13.5
1470269039.95,504,1023,600,10,13.5
1470269039.96,503,1023,600,10,13.5
1470269039.98,503,1023,600,10,13.5
1470269040.0,504,1023,600,10,13.5
1470269040.01,504,1023,600,10,13.5
1470269040.03,504,1023,600,10,13.5
1470269040.05,504,1023,600,10,13.5
1470269040.06,504,1023,600,10,13.5
1470269040.08,504,1023,600,10,13.5
1470269040.1,504,1023,600,10,13.5
1470269040.11,503,1023,600,10,13.5
1470269040.13,503,1023,600,10,13.5
1470269040.15,504,1023,600,10,13.5
1470269040.16,504,1023,600,10,13.5
1470269040.18,504,1023,600,10,13.5
1470269040.19,503,1023,600,10,13.5
1470269040.21,504,1023,600,10,13.5
1470269040.23,503,1023,600,10,13.5
1470269040.24,504,1023,600,10,13.5
1470269040.26,504,1023,600,10,13.5
1470269040.28,504,1023,600,10,13.5
1470269040.29,504,1023,600,10,13.5
1470269040.31,504,1023,600,10,13.5
1470269040.33,503,1023,600,10,13.5
1470269040.34,504,1023,600,10,13.5
1470269040.36,504,1023,600,10,13.5
1470269040.38,504,1023,600,10,13.5
1470269040.39,504,1023,600,10,13.5
