time,leverL,nose,threshold,horizontal,vertical
1470416162.27,506,0,600,10,13.5
1470416162.29,506,0,600,10,13.5
1470416162.31,506,0,600,10,13.5
1470416162.32,507,0,600,10,13.5
1470416162.34,506,0,600,10,13.5
1470416162.36,506,0,600,10,13.5
1470416162.37,506,0,600,10,13.5
1470416162.39,507,0,600,10,13.5
1470416162.41,507,0,600,10,13.5
1470416162.42,507,0,600,10,13.5
1470416162.44,507,0,600,10,13.5
1470416162.46,506,0,600,10,13.5
1470416162.47,506,0,600,10,13.5
1470416162.49,506,0,600,10,13.5
1470416162.5,506,0,600,10,13.5
1470416162.52,507,0,600,10,13.5
1470416162.54,503,0,600,10,13.5
1470416162.55,507,0,600,10,13.5
1470416162.57,506,0,600,10,13.5
1470416162.59,507,0,600,10,13.5
1470416162.6,507,0,600,10,13.5
1470416162.62,507,0,600,10,13.5
1470416162.64,507,0,600,10,13.5
1470416162.65,506,0,600,10,13.5
1470416162.67,506,0,600,10,13.5
1470416162.68,506,0,600,10,13.5
1470416162.7,506,0,600,10,13.5
1470416162.72,506,0,600,10,13.5
1470416162.73,507,0,600,10,13.5
1470416162.75,507,0,600,10,13.5
1470416162.77,506,0,600,10,13.5
1470416162.78,507,0,600,10,13.5
1470416162.8,507,0,600,10,13.5
1470416162.82,506,0,600,10,13.5
1470416162.83,507,0,600,10,13.5
1470416162.85,507,0,600,10,13.5
1470416162.87,507,0,600,10,13.5
1470416162.88,507,0,600,10,13.5
1470416162.9,507,0,600,10,13.5
1470416162.92,502,0,600,10,13.5
1470416162.93,507,0,600,10,13.5
1470416162.95,506,0,600,10,13.5
1470416162.96,506,0,600,10,13.5
1470416162.98,507,0,600,10,13.5
1470416163.0,507,0,600,10,13.5
1470416163.01,506,0,600,10,13.5
1470416163.03,506,0,600,10,13.5
1470416163.05,506,0,600,10,13.5
1470416163.06,506,0,600,10,13.5
1470416163.08,506,0,600,10,13.5
1470416163.1,506,0,600,10,13.5
1470416163.11,500,0,600,10,13.5
1470416163.13,506,0,600,10,13.5
1470416163.15,506,0,600,10,13.5
1470416163.16,505,0,600,10,13.5
1470416163.18,506,0,600,10,13.5
1470416163.19,507,0,600,10,13.5
1470416163.21,507,0,600,10,13.5
1470416163.23,507,0,600,10,13.5
1470416163.24,507,0,600,10,13.5
1470416163.26,506,0,600,10,13.5
1470416163.28,507,0,600,10,13.5
1470416163.29,507,0,600,10,13.5
1470416163.31,507,0,600,10,13.5
1470416163.33,507,0,600,10,13.5
1470416163.34,506,0,600,10,13.5
1470416163.36,506,0,600,10,13.5
1470416163.38,506,0,600,10,13.5
1470416163.39,506,0,600,10,13.5
1470416163.41,506,0,600,10,13.5
1470416163.42,507,0,600,10,13.5
1470416163.44,506,0,600,10,13.5
1470416163.46,506,0,600,10,13.5
1470416163.47,507,0,600,10,13.5
1470416163.49,509,0,600,10,13.5
1470416163.51,507,0,600,10,13.5
1470416163.52,507,0,600,10,13.5
1470416163.54,507,0,600,10,13.5
1470416163.56,507,0,600,10,13.5
1470416163.57,507,0,600,10,13.5
1470416163.59,507,0,600,10,13.5
1470416163.61,507,0,600,10,13.5
1470416163.62,507,0,600,10,13.5
1470416163.64,506,0,600,10,13.5
1470416163.66,506,0,600,10,13.5
1470416163.67,506,0,600,10,13.5
1470416163.69,508,0,600,10,13.5
1470416163.7,506,0,600,10,13.5
1470416163.72,506,0,600,10,13.5
1470416163.74,506,0,600,10,13.5
1470416163.75,507,0,600,10,13.5
1470416163.77,507,0,600,10,13.5
1470416163.79,506,0,600,10,13.5
1470416163.8,506,0,600,10,13.5
1470416163.82,506,0,600,10,13.5
1470416163.84,506,0,600,10,13.5
1470416163.85,507,0,600,10,13.5
1470416163.87,506,0,600,10,13.5
1470416163.89,506,0,600,10,13.5
1470416163.9,506,0,600,10,13.5
1470416163.92,506,0,600,10,13.5
1470416163.93,506,0,600,10,13.5
1470416163.95,506,0,600,10,13.5
1470416163.97,506,0,600,10,13.5
1470416163.98,507,0,600,10,13.5
1470416164.0,507,0,600,10,13.5
1470416164.02,506,0,600,10,13.5
1470416164.03,506,0,600,10,13.5
1470416164.05,506,0,600,10,13.5
1470416164.07,508,0,600,10,13.5
1470416164.08,507,0,600,10,13.5
1470416164.1,506,0,600,10,13.5
1470416164.11,506,0,600,10,13.5
1470416164.13,507,0,600,10,13.5
1470416164.15,507,0,600,10,13.5
1470416164.16,506,0,600,10,13.5
1470416164.18,506,0,600,10,13.5
1470416164.2,506,0,600,10,13.5
1470416164.21,507,0,600,10,13.5
1470416164.23,507,0,600,10,13.5
1470416164.25,507,0,600,10,13.5
1470416164.26,507,0,600,10,13.5
1470416164.28,506,0,600,10,13.5
1470416164.3,507,0,600,10,13.5
1470416164.31,507,0,600,10,13.5
1470416164.33,507,0,600,10,13.5
1470416164.35,506,0,600,10,13.5
1470416164.36,507,0,600,10,13.5
1470416164.38,506,0,600,10,13.5
1470416164.4,507,0,600,10,13.5
1470416164.41,506,0,600,10,13.5
1470416164.43,506,0,600,10,13.5
1470416164.45,506,0,600,10,13.5
1470416164.46,506,0,600,10,13.5
1470416164.48,506,0,600,10,13.5
1470416164.5,506,0,600,10,13.5
1470416164.51,506,0,600,10,13.5
1470416164.53,506,0,600,10,13.5
1470416164.55,506,0,600,10,13.5
1470416164.56,507,0,600,10,13.5
1470416164.58,506,0,600,10,13.5
1470416164.6,506,0,600,10,13.5
1470416164.61,507,0,600,10,13.5
1470416164.63,507,0,600,10,13.5
1470416164.65,507,0,600,10,13.5
1470416164.66,507,0,600,10,13.5
1470416164.68,507,0,600,10,13.5
1470416164.7,507,0,600,10,13.5
1470416164.71,507,0,600,10,13.5
1470416164.73,507,0,600,10,13.5
1470416164.75,507,0,600,10,13.5
1470416164.76,506,0,600,10,13.5
1470416164.78,506,0,600,10,13.5
1470416164.8,506,0,600,10,13.5
1470416164.81,506,0,600,10,13.5
1470416164.83,507,0,600,10,13.5
1470416164.85,507,0,600,10,13.5
1470416164.86,506,0,600,10,13.5
1470416164.88,507,0,600,10,13.5
1470416164.89,510,0,600,10,13.5
1470416164.91,507,0,600,10,13.5
1470416164.93,506,0,600,10,13.5
1470416164.95,506,0,600,10,13.5
1470416164.96,507,0,600,10,13.5
1470416164.98,507,0,600,10,13.5
1470416164.99,506,0,600,10,13.5
1470416165.01,506,0,600,10,13.5
1470416165.03,507,0,600,10,13.5
1470416165.04,507,0,600,10,13.5
1470416165.06,506,0,600,10,13.5
1470416165.08,506,0,600,10,13.5
1470416165.09,506,0,600,10,13.5
1470416165.11,507,0,600,10,13.5
1470416165.13,506,0,600,10,13.5
1470416165.14,507,0,600,10,13.5
1470416165.16,507,0,600,10,13.5
1470416165.18,507,0,600,10,13.5
1470416165.19,507,0,600,10,13.5
1470416165.21,506,0,600,10,13.5
1470416165.23,506,0,600,10,13.5
1470416165.24,506,0,600,10,13.5
1470416165.26,506,0,600,10,13.5
1470416165.28,506,0,600,10,13.5
1470416165.29,507,0,600,10,13.5
1470416165.31,507,0,600,10,13.5
1470416165.33,506,0,600,10,13.5
1470416165.34,507,0,600,10,13.5
1470416165.36,506,0,600,10,13.5
1470416165.38,507,0,600,10,13.5
1470416165.39,507,0,600,10,13.5
1470416165.41,507,0,600,10,13.5
1470416165.43,506,0,600,10,13.5
1470416165.44,507,0,600,10,13.5
1470416165.46,506,0,600,10,13.5
1470416165.48,507,0,600,10,13.5
1470416165.49,506,0,600,10,13.5
1470416165.51,506,0,600,10,13.5
1470416165.53,505,0,600,10,13.5
1470416165.54,506,0,600,10,13.5
1470416165.56,507,0,600,10,13.5
1470416165.58,506,0,600,10,13.5
1470416165.59,506,0,600,10,13.5
1470416165.61,506,0,600,10,13.5
1470416165.62,507,0,600,10,13.5
1470416165.64,507,0,600,10,13.5
1470416165.66,507,0,600,10,13.5
1470416165.67,507,0,600,10,13.5
1470416165.69,507,0,600,10,13.5
1470416165.71,507,0,600,10,13.5
1470416165.72,506,0,600,10,13.5
1470416165.74,509,0,600,10,13.5
1470416165.76,507,0,600,10,13.5
1470416165.77,506,0,600,10,13.5
1470416165.79,507,0,600,10,13.5
1470416165.81,506,0,600,10,13.5
1470416165.82,506,0,600,10,13.5
1470416165.84,506,0,600,10,13.5
1470416165.86,507,0,600,10,13.5
1470416165.87,507,0,600,10,13.5
1470416165.89,507,0,600,10,13.5
1470416165.91,507,0,600,10,13.5
1470416165.92,506,0,600,10,13.5
1470416165.94,506,0,600,10,13.5
1470416165.96,508,0,600,10,13.5
1470416165.97,506,0,600,10,13.5
1470416165.99,507,0,600,10,13.5
1470416166.01,506,0,600,10,13.5
1470416166.02,506,0,600,10,13.5
1470416166.04,507,0,600,10,13.5
1470416166.06,507,0,600,10,13.5
1470416166.07,506,0,600,10,13.5
1470416166.09,507,0,600,10,13.5
1470416166.11,506,0,600,10,13.5
1470416166.12,506,0,600,10,13.5
1470416166.14,507,0,600,10,13.5
1470416166.16,506,0,600,10,13.5
1470416166.17,511,0,600,10,13.5
1470416166.19,506,0,600,10,13.5
1470416166.21,506,0,600,10,13.5
1470416166.22,507,0,600,10,13.5
1470416166.24,507,0,600,10,13.5
1470416166.26,506,0,600,10,13.5
1470416166.27,506,0,600,10,13.5
1470416166.29,506,0,600,10,13.5
1470416166.31,507,0,600,10,13.5
1470416166.32,507,0,600,10,13.5
1470416166.34,506,0,600,10,13.5
1470416166.36,506,0,600,10,13.5
1470416166.37,506,0,600,10,13.5
1470416166.39,510,0,600,10,13.5
1470416166.41,505,0,600,10,13.5
1470416166.42,506,0,600,10,13.5
1470416166.44,506,0,600,10,13.5
1470416166.46,507,0,600,10,13.5
1470416166.47,506,0,600,10,13.5
1470416166.49,506,0,600,10,13.5
1470416166.51,506,0,600,10,13.5
1470416166.52,506,0,600,10,13.5
1470416166.54,506,0,600,10,13.5
1470416166.56,506,0,600,10,13.5
1470416166.57,507,0,600,10,13.5
1470416166.59,506,0,600,10,13.5
1470416166.61,507,0,600,10,13.5
1470416166.62,508,0,600,10,13.5
1470416166.64,506,0,600,10,13.5
1470416166.66,507,0,600,10,13.5
1470416166.67,507,0,600,10,13.5
1470416166.69,507,0,600,10,13.5
1470416166.71,507,0,600,10,13.5
1470416166.72,507,0,600,10,13.5
1470416166.74,506,0,600,10,13.5
1470416166.76,507,0,600,10,13.5
1470416166.77,506,0,600,10,13.5
1470416166.79,506,0,600,10,13.5
1470416166.81,507,0,600,10,13.5
1470416166.82,507,0,600,10,13.5
1470416166.84,508,0,600,10,13.5
1470416166.86,506,0,600,10,13.5
1470416166.87,507,0,600,10,13.5
1470416166.89,506,0,600,10,13.5
1470416166.91,506,0,600,10,13.5
1470416166.92,506,0,600,10,13.5
1470416166.94,507,0,600,10,13.5
1470416166.95,507,0,600,10,13.5
1470416166.97,506,0,600,10,13.5
1470416166.99,506,0,600,10,13.5
1470416167.0,506,0,600,10,13.5
1470416167.02,507,0,600,10,13.5
1470416167.04,507,0,600,10,13.5
1470416167.05,510,0,600,10,13.5
1470416167.07,507,0,600,10,13.5
1470416167.09,506,0,600,10,13.5
1470416167.1,507,0,600,10,13.5
1470416167.12,506,0,600,10,13.5
1470416167.14,506,0,600,10,13.5
1470416167.15,507,0,600,10,13.5
1470416167.17,507,0,600,10,13.5
1470416167.19,506,0,600,10,13.5
1470416167.2,506,0,600,10,13.5
1470416167.22,507,0,600,10,13.5
1470416167.24,506,0,600,10,13.5
1470416167.25,505,0,600,10,13.5
1470416167.27,507,0,600,10,13.5
1470416167.29,508,0,600,10,13.5
1470416167.31,507,0,600,10,13.5
1470416167.32,506,0,600,10,13.5
1470416167.34,507,0,600,10,13.5
1470416167.36,506,0,600,10,13.5
1470416167.37,508,0,600,10,13.5
1470416167.39,506,0,600,10,13.5
1470416167.41,506,0,600,10,13.5
1470416167.42,507,0,600,10,13.5
1470416167.44,506,0,600,10,13.5
1470416167.46,507,0,600,10,13.5
1470416167.47,507,0,600,10,13.5
1470416167.49,506,0,600,10,13.5
1470416167.51,509,0,600,10,13.5
1470416167.52,510,0,600,10,13.5
1470416167.54,507,0,600,10,13.5
1470416167.56,506,0,600,10,13.5
1470416167.57,507,0,600,10,13.5
1470416167.59,507,0,600,10,13.5
1470416167.61,507,0,600,10,13.5
1470416167.62,506,0,600,10,13.5
1470416167.64,507,0,600,10,13.5
1470416167.66,506,0,600,10,13.5
1470416167.67,507,0,600,10,13.5
1470416167.69,506,0,600,10,13.5
1470416167.71,507,0,600,10,13.5
1470416167.72,507,0,600,10,13.5
1470416167.74,505,0,600,10,13.5
1470416167.76,507,0,600,10,13.5
1470416167.77,506,0,600,10,13.5
1470416167.79,506,0,600,10,13.5
1470416167.81,507,0,600,10,13.5
1470416167.82,506,0,600,10,13.5
1470416167.84,507,0,600,10,13.5
1470416167.86,506,0,600,10,13.5
1470416167.87,506,0,600,10,13.5
1470416167.89,506,0,600,10,13.5
1470416167.91,506,0,600,10,13.5
1470416167.92,506,0,600,10,13.5
1470416167.94,507,0,600,10,13.5
1470416167.96,507,0,600,10,13.5
1470416167.97,508,0,600,10,13.5
1470416167.99,506,0,600,10,13.5
1470416168.01,507,0,600,10,13.5
1470416168.02,506,0,600,10,13.5
1470416168.04,506,0,600,10,13.5
1470416168.06,506,0,600,10,13.5
1470416168.07,507,0,600,10,13.5
1470416168.09,506,0,600,10,13.5
1470416168.11,507,0,600,10,13.5
1470416168.12,506,0,600,10,13.5
1470416168.14,506,0,600,10,13.5
1470416168.16,507,0,600,10,13.5
1470416168.17,506,0,600,10,13.5
1470416168.19,509,0,600,10,13.5
1470416168.21,509,0,600,10,13.5
1470416168.22,507,0,600,10,13.5
1470416168.24,506,0,600,10,13.5
1470416168.26,507,0,600,10,13.5
1470416168.27,506,0,600,10,13.5
1470416168.29,506,0,600,10,13.5
1470416168.31,506,0,600,10,13.5
1470416168.32,506,0,600,10,13.5
1470416168.34,506,0,600,10,13.5
1470416168.36,507,0,600,10,13.5
1470416168.37,507,0,600,10,13.5
1470416168.39,507,0,600,10,13.5
1470416168.41,506,0,600,10,13.5
1470416168.42,510,0,600,10,13.5
1470416168.44,507,0,600,10,13.5
1470416168.46,506,0,600,10,13.5
1470416168.47,506,0,600,10,13.5
1470416168.49,507,0,600,10,13.5
1470416168.51,507,0,600,10,13.5
1470416168.52,507,0,600,10,13.5
1470416168.54,507,0,600,10,13.5
1470416168.56,506,0,600,10,13.5
1470416168.57,507,0,600,10,13.5
1470416168.59,507,0,600,10,13.5
1470416168.61,507,0,600,10,13.5
1470416168.62,510,0,600,10,13.5
1470416168.64,507,0,600,10,13.5
1470416168.66,507,0,600,10,13.5
1470416168.67,507,0,600,10,13.5
1470416168.69,507,0,600,10,13.5
1470416168.71,506,0,600,10,13.5
1470416168.72,506,0,600,10,13.5
1470416168.74,507,0,600,10,13.5
1470416168.76,506,0,600,10,13.5
1470416168.77,506,0,600,10,13.5
1470416168.79,506,0,600,10,13.5
1470416168.81,506,0,600,10,13.5
1470416168.82,507,0,600,10,13.5
1470416168.84,506,0,600,10,13.5
1470416168.86,509,0,600,10,13.5
1470416168.87,504,0,600,10,13.5
1470416168.89,507,0,600,10,13.5
1470416168.91,506,0,600,10,13.5
1470416168.92,507,0,600,10,13.5
1470416168.94,506,0,600,10,13.5
1470416168.96,507,0,600,10,13.5
1470416168.97,507,0,600,10,13.5
1470416168.99,507,0,600,10,13.5
1470416169.01,507,0,600,10,13.5
1470416169.02,506,0,600,10,13.5
1470416169.04,507,0,600,10,13.5
1470416169.06,507,0,600,10,13.5
1470416169.07,507,0,600,10,13.5
1470416169.09,510,0,600,10,13.5
1470416169.11,506,0,600,10,13.5
1470416169.12,507,0,600,10,13.5
1470416169.14,506,0,600,10,13.5
1470416169.16,506,0,600,10,13.5
1470416169.17,507,0,600,10,13.5
1470416169.19,506,0,600,10,13.5
1470416169.21,507,0,600,10,13.5
1470416169.22,507,0,600,10,13.5
1470416169.24,507,0,600,10,13.5
1470416169.26,506,0,600,10,13.5
1470416169.27,506,0,600,10,13.5
1470416169.29,507,0,600,10,13.5
1470416169.31,506,0,600,10,13.5
1470416169.32,507,0,600,10,13.5
1470416169.34,510,0,600,10,13.5
1470416169.36,506,0,600,10,13.5
1470416169.37,507,0,600,10,13.5
1470416169.39,506,0,600,10,13.5
1470416169.41,507,0,600,10,13.5
1470416169.42,506,0,600,10,13.5
1470416169.44,506,0,600,10,13.5
1470416169.46,506,0,600,10,13.5
1470416169.48,506,0,600,10,13.5
1470416169.49,507,0,600,10,13.5
1470416169.51,506,0,600,10,13.5
1470416169.53,506,0,600,10,13.5
1470416169.54,506,0,600,10,13.5
1470416169.56,506,0,600,10,13.5
1470416169.58,511,0,600,10,13.5
1470416169.59,507,0,600,10,13.5
1470416169.61,507,0,600,10,13.5
1470416169.63,507,0,600,10,13.5
1470416169.64,506,0,600,10,13.5
1470416169.66,507,0,600,10,13.5
1470416169.68,507,0,600,10,13.5
1470416169.69,507,0,600,10,13.5
1470416169.71,507,0,600,10,13.5
1470416169.73,507,0,600,10,13.5
1470416169.74,506,0,600,10,13.5
1470416169.76,506,0,600,10,13.5
1470416169.78,507,0,600,10,13.5
1470416169.79,507,0,600,10,13.5
1470416169.81,508,0,600,10,13.5
1470416169.83,507,0,600,10,13.5
1470416169.84,506,0,600,10,13.5
1470416169.86,506,0,600,10,13.5
1470416169.88,506,0,600,10,13.5
1470416169.89,507,0,600,10,13.5
1470416169.91,507,0,600,10,13.5
1470416169.93,507,0,600,10,13.5
1470416169.94,507,0,600,10,13.5
1470416169.96,507,0,600,10,13.5
1470416169.98,506,0,600,10,13.5
1470416169.99,507,0,600,10,13.5
1470416170.01,507,0,600,10,13.5
1470416170.03,499,0,600,10,13.5
1470416170.04,507,0,600,10,13.5
1470416170.06,507,0,600,10,13.5
1470416170.08,506,0,600,10,13.5
1470416170.09,507,0,600,10,13.5
1470416170.11,507,0,600,10,13.5
1470416170.13,507,0,600,10,13.5
1470416170.14,507,0,600,10,13.5
1470416170.16,506,0,600,10,13.5
1470416170.18,506,0,600,10,13.5
1470416170.19,507,0,600,10,13.5
1470416170.21,506,0,600,10,13.5
1470416170.23,507,0,600,10,13.5
1470416170.24,507,0,600,10,13.5
1470416170.26,507,0,600,10,13.5
1470416170.28,506,0,600,10,13.5
1470416170.29,506,0,600,10,13.5
1470416170.31,506,0,600,10,13.5
1470416170.33,506,0,600,10,13.5
1470416170.34,506,0,600,10,13.5
1470416170.36,506,0,600,10,13.5
1470416170.38,506,0,600,10,13.5
1470416170.39,507,0,600,10,13.5
1470416170.41,506,0,600,10,13.5
1470416170.43,507,0,600,10,13.5
1470416170.44,506,0,600,10,13.5
1470416170.46,507,0,600,10,13.5
1470416170.48,506,0,600,10,13.5
1470416170.49,510,0,600,10,13.5
1470416170.51,507,0,600,10,13.5
1470416170.53,506,0,600,10,13.5
1470416170.54,507,0,600,10,13.5
1470416170.56,506,0,600,10,13.5
1470416170.58,506,0,600,10,13.5
1470416170.59,506,0,600,10,13.5
1470416170.61,506,0,600,10,13.5
1470416170.63,507,0,600,10,13.5
1470416170.64,507,0,600,10,13.5
1470416170.66,507,0,600,10,13.5
1470416170.68,506,0,600,10,13.5
1470416170.69,507,0,600,10,13.5
1470416170.71,503,0,600,10,13.5
1470416170.72,507,0,600,10,13.5
1470416170.74,506,0,600,10,13.5
1470416170.76,507,0,600,10,13.5
1470416170.77,507,0,600,10,13.5
1470416170.79,507,0,600,10,13.5
1470416170.81,507,0,600,10,13.5
1470416170.82,507,0,600,10,13.5
1470416170.84,506,0,600,10,13.5
1470416170.86,506,0,600,10,13.5
1470416170.87,506,0,600,10,13.5
1470416170.89,507,0,600,10,13.5
1470416170.91,509,0,600,10,13.5
1470416170.92,507,0,600,10,13.5
1470416170.94,506,0,600,10,13.5
1470416170.96,506,0,600,10,13.5
1470416170.97,506,0,600,10,13.5
1470416170.99,506,0,600,10,13.5
1470416171.01,506,0,600,10,13.5
1470416171.02,506,0,600,10,13.5
1470416171.04,506,0,600,10,13.5
1470416171.06,507,0,600,10,13.5
1470416171.07,506,0,600,10,13.5
1470416171.09,507,0,600,10,13.5
1470416171.11,507,0,600,10,13.5
1470416171.12,508,0,600,10,13.5
1470416171.14,507,0,600,10,13.5
1470416171.16,506,0,600,10,13.5
1470416171.17,506,0,600,10,13.5
1470416171.19,507,0,600,10,13.5
1470416171.21,506,0,600,10,13.5
1470416171.22,507,0,600,10,13.5
1470416171.24,506,0,600,10,13.5
1470416171.26,507,0,600,10,13.5
1470416171.27,507,0,600,10,13.5
1470416171.29,506,0,600,10,13.5
1470416171.31,507,0,600,10,13.5
1470416171.32,507,0,600,10,13.5
1470416171.34,505,0,600,10,13.5
1470416171.36,507,0,600,10,13.5
1470416171.37,506,0,600,10,13.5
1470416171.39,507,0,600,10,13.5
1470416171.41,506,0,600,10,13.5
1470416171.42,506,0,600,10,13.5
1470416171.44,507,0,600,10,13.5
1470416171.46,506,0,600,10,13.5
1470416171.47,506,0,600,10,13.5
1470416171.49,507,0,600,10,13.5
1470416171.51,507,0,600,10,13.5
1470416171.52,507,0,600,10,13.5
1470416171.54,507,0,600,10,13.5
1470416171.56,508,0,600,10,13.5
1470416171.57,498,0,600,10,13.5
1470416171.59,507,0,600,10,13.5
1470416171.61,507,0,600,10,13.5
1470416171.62,507,0,600,10,13.5
1470416171.64,507,0,600,10,13.5
1470416171.66,507,0,600,10,13.5
1470416171.67,506,0,600,10,13.5
1470416171.69,507,0,600,10,13.5
1470416171.7,507,0,600,10,13.5
1470416171.72,507,0,600,10,13.5
1470416171.74,507,0,600,10,13.5
1470416171.75,507,0,600,10,13.5
1470416171.77,507,0,600,10,13.5
1470416171.79,507,0,600,10,13.5
1470416171.8,506,0,600,10,13.5
1470416171.82,506,0,600,10,13.5
1470416171.84,506,0,600,10,13.5
1470416171.85,506,0,600,10,13.5
1470416171.87,507,0,600,10,13.5
1470416171.89,506,0,600,10,13.5
1470416171.9,506,0,600,10,13.5
1470416171.92,507,0,600,10,13.5
1470416171.94,506,0,600,10,13.5
1470416171.95,507,0,600,10,13.5
1470416171.97,505,0,600,10,13.5
1470416171.99,510,0,600,10,13.5
1470416172.0,506,0,600,10,13.5
1470416172.02,506,0,600,10,13.5
1470416172.04,507,0,600,10,13.5
1470416172.05,506,0,600,10,13.5
1470416172.07,507,0,600,10,13.5
1470416172.09,507,0,600,10,13.5
1470416172.1,507,0,600,10,13.5
1470416172.12,507,0,600,10,13.5
1470416172.14,507,0,600,10,13.5
1470416172.15,507,0,600,10,13.5
1470416172.17,507,0,600,10,13.5
1470416172.18,500,0,600,10,13.5
1470416172.2,506,0,600,10,13.5
1470416172.22,506,0,600,10,13.5
1470416172.23,506,0,600,10,13.5
1470416172.25,506,0,600,10,13.5
1470416172.27,506,0,600,10,13.5
1470416172.28,506,0,600,10,13.5
1470416172.3,507,0,600,10,13.5
1470416172.32,506,0,600,10,13.5
1470416172.33,506,0,600,10,13.5
1470416172.35,506,0,600,10,13.5
1470416172.36,507,0,600,10,13.5
1470416172.38,506,0,600,10,13.5
1470416172.4,506,0,600,10,13.5
1470416172.41,506,0,600,10,13.5
1470416172.43,506,0,600,10,13.5
1470416172.45,507,0,600,10,13.5
1470416172.46,507,0,600,10,13.5
1470416172.48,506,0,600,10,13.5
1470416172.5,506,0,600,10,13.5
1470416172.51,506,0,600,10,13.5
1470416172.53,506,0,600,10,13.5
1470416172.55,507,0,600,10,13.5
1470416172.56,505,0,600,10,13.5
1470416172.58,506,0,600,10,13.5
1470416172.59,507,0,600,10,13.5
1470416172.61,507,0,600,10,13.5
1470416172.63,507,0,600,10,13.5
1470416172.64,506,0,600,10,13.5
1470416172.66,506,0,600,10,13.5
1470416172.68,507,0,600,10,13.5
1470416172.69,507,0,600,10,13.5
1470416172.71,507,0,600,10,13.5
1470416172.73,507,0,600,10,13.5
1470416172.74,511,0,600,10,13.5
1470416172.76,506,0,600,10,13.5
1470416172.78,507,0,600,10,13.5
1470416172.79,507,0,600,10,13.5
1470416172.81,507,0,600,10,13.5
1470416172.82,506,0,600,10,13.5
1470416172.84,507,0,600,10,13.5
1470416172.86,506,0,600,10,13.5
1470416172.87,506,0,600,10,13.5
1470416172.89,507,0,600,10,13.5
1470416172.91,506,0,600,10,13.5
1470416172.92,504,0,600,10,13.5
1470416172.94,508,0,600,10,13.5
1470416172.96,507,0,600,10,13.5
1470416172.97,507,0,600,10,13.5
1470416172.99,506,0,600,10,13.5
1470416173.01,507,0,600,10,13.5
1470416173.02,507,0,600,10,13.5
1470416173.04,506,0,600,10,13.5
1470416173.05,507,0,600,10,13.5
1470416173.07,506,0,600,10,13.5
1470416173.09,507,0,600,10,13.5
1470416173.1,506,0,600,10,13.5
1470416173.12,508,0,600,10,13.5
1470416173.14,507,0,600,10,13.5
1470416173.15,507,0,600,10,13.5
1470416173.17,507,0,600,10,13.5
1470416173.19,507,0,600,10,13.5
1470416173.2,506,0,600,10,13.5
1470416173.22,506,0,600,10,13.5
1470416173.24,506,0,600,10,13.5
1470416173.25,506,0,600,10,13.5
1470416173.27,507,0,600,10,13.5
1470416173.29,507,0,600,10,13.5
1470416173.3,507,0,600,10,13.5
1470416173.32,507,0,600,10,13.5
1470416173.33,507,0,600,10,13.5
1470416173.35,506,0,600,10,13.5
1470416173.37,507,0,600,10,13.5
1470416173.38,507,0,600,10,13.5
1470416173.4,507,0,600,10,13.5
1470416173.42,507,0,600,10,13.5
1470416173.43,507,0,600,10,13.5
1470416173.45,507,0,600,10,13.5
1470416173.47,506,0,600,10,13.5
1470416173.48,506,0,600,10,13.5
1470416173.5,510,0,600,10,13.5
1470416173.52,506,0,600,10,13.5
1470416173.53,506,0,600,10,13.5
1470416173.55,507,0,600,10,13.5
1470416173.56,506,0,600,10,13.5
1470416173.58,506,0,600,10,13.5
1470416173.6,506,0,600,10,13.5
1470416173.61,506,0,600,10,13.5
1470416173.63,506,0,600,10,13.5
1470416173.65,507,0,600,10,13.5
1470416173.66,507,0,600,10,13.5
1470416173.68,506,0,600,10,13.5
1470416173.7,506,0,600,10,13.5
1470416173.71,506,0,600,10,13.5
1470416173.73,506,0,600,10,13.5
1470416173.75,506,0,600,10,13.5
1470416173.76,507,0,600,10,13.5
1470416173.78,507,0,600,10,13.5
