time,leverL,nose,threshold,horizontal,vertical
1470700035.94,513,0,700,9,13
1470700035.95,512,0,700,9,13
1470700035.97,512,0,700,9,13
1470700035.99,512,0,700,9,13
1470700036.0,513,0,700,9,13
1470700036.02,513,0,700,9,13
1470700036.04,513,0,700,9,13
1470700036.05,513,0,700,9,13
1470700036.07,516,0,700,9,13
1470700036.09,513,0,700,9,13
1470700036.1,513,0,700,9,13
1470700036.12,513,0,700,9,13
1470700036.14,513,0,700,9,13
1470700036.15,513,0,700,9,13
1470700036.17,513,0,700,9,13
1470700036.19,513,0,700,9,13
1470700036.2,513,0,700,9,13
1470700036.22,512,0,700,9,13
1470700036.23,513,0,700,9,13
1470700036.25,512,0,700,9,13
1470700036.27,513,0,700,9,13
1470700036.28,517,0,700,9,13
1470700036.3,513,0,700,9,13
1470700036.32,512,0,700,9,13
1470700036.33,513,0,700,9,13
1470700036.35,513,0,700,9,13
1470700036.37,513,0,700,9,13
1470700036.38,513,0,700,9,13
1470700036.4,513,0,700,9,13
1470700036.42,513,0,700,9,13
1470700036.43,513,0,700,9,13
1470700036.45,513,0,700,9,13
1470700036.47,512,0,700,9,13
1470700036.48,512,0,700,9,13
1470700036.5,512,0,700,9,13
1470700036.52,512,0,700,9,13
1470700036.53,513,0,700,9,13
1470700036.55,512,0,700,9,13
1470700036.57,512,0,700,9,13
1470700036.58,513,0,700,9,13
1470700036.6,513,0,700,9,13
1470700036.62,512,0,700,9,13
1470700036.63,513,0,700,9,13
1470700036.65,513,0,700,9,13
1470700036.67,513,0,700,9,13
1470700036.68,513,0,700,9,13
1470700036.7,512,0,700,9,13
1470700036.72,514,0,700,9,13
1470700036.73,513,0,700,9,13
1470700036.75,512,0,700,9,13
1470700036.77,512,0,700,9,13
1470700036.78,512,0,700,9,13
1470700036.8,512,0,700,9,13
1470700036.82,512,0,700,9,13
1470700036.83,513,0,700,9,13
1470700036.85,512,0,700,9,13
1470700036.87,513,0,700,9,13
1470700036.88,513,0,700,9,13
1470700036.9,513,0,700,9,13
1470700036.92,512,0,700,9,13
1470700036.93,513,0,700,9,13
1470700036.95,514,0,700,9,13
1470700036.97,512,0,700,9,13
1470700036.99,512,0,700,9,13
1470700037.0,513,0,700,9,13
1470700037.02,513,0,700,9,13
1470700037.04,513,0,700,9,13
1470700037.05,512,0,700,9,13
1470700037.07,513,0,700,9,13
1470700037.09,512,0,700,9,13
1470700037.1,513,0,700,9,13
1470700037.12,513,0,700,9,13
1470700037.14,512,0,700,9,13
1470700037.15,513,0,700,9,13
1470700037.17,513,0,700,9,13
1470700037.19,510,0,700,9,13
1470700037.2,513,0,700,9,13
1470700037.22,513,0,700,9,13
1470700037.24,512,0,700,9,13
1470700037.25,512,0,700,9,13
1470700037.27,513,0,700,9,13
1470700037.29,513,0,700,9,13
1470700037.3,513,0,700,9,13
1470700037.32,513,0,700,9,13
1470700037.34,512,0,700,9,13
1470700037.35,512,0,700,9,13
1470700037.37,513,0,700,9,13
1470700037.39,513,0,700,9,13
1470700037.4,512,0,700,9,13
1470700037.42,515,0,700,9,13
1470700037.44,513,0,700,9,13
1470700037.45,513,0,700,9,13
1470700037.47,513,0,700,9,13
1470700037.49,513,0,700,9,13
1470700037.5,513,0,700,9,13
1470700037.52,513,0,700,9,13
1470700037.54,512,0,700,9,13
1470700037.55,513,0,700,9,13
1470700037.57,513,0,700,9,13
1470700037.59,513,0,700,9,13
1470700037.6,512,0,700,9,13
1470700037.62,512,0,700,9,13
1470700037.64,513,0,700,9,13
1470700037.65,511,0,700,9,13
1470700037.67,512,0,700,9,13
1470700037.69,513,0,700,9,13
1470700037.7,513,0,700,9,13
1470700037.72,513,0,700,9,13
1470700037.74,513,0,700,9,13
1470700037.75,512,0,700,9,13
1470700037.77,512,0,700,9,13
1470700037.79,513,0,700,9,13
1470700037.8,513,0,700,9,13
1470700037.82,513,0,700,9,13
1470700037.84,513,0,700,9,13
1470700037.85,513,0,700,9,13
1470700037.87,513,0,700,9,13
1470700037.89,512,0,700,9,13
1470700037.9,513,0,700,9,13
1470700037.92,512,0,700,9,13
1470700037.94,512,0,700,9,13
1470700037.95,513,0,700,9,13
1470700037.97,512,0,700,9,13
1470700037.99,512,0,700,9,13
1470700038.0,512,0,700,9,13
1470700038.02,512,0,700,9,13
1470700038.04,512,0,700,9,13
1470700038.05,513,0,700,9,13
1470700038.07,512,0,700,9,13
1470700038.09,515,0,700,9,13
1470700038.1,513,0,700,9,13
1470700038.12,512,0,700,9,13
1470700038.14,512,0,700,9,13
1470700038.15,512,0,700,9,13
1470700038.17,512,0,700,9,13
1470700038.19,513,0,700,9,13
1470700038.2,513,0,700,9,13
1470700038.22,512,0,700,9,13
1470700038.24,512,0,700,9,13
1470700038.25,513,0,700,9,13
1470700038.27,513,0,700,9,13
1470700038.29,512,0,700,9,13
1470700038.3,513,0,700,9,13
1470700038.32,514,0,700,9,13
1470700038.34,512,0,700,9,13
1470700038.35,513,0,700,9,13
1470700038.37,513,0,700,9,13
1470700038.39,512,0,700,9,13
1470700038.4,512,0,700,9,13
1470700038.42,513,0,700,9,13
1470700038.44,512,0,700,9,13
1470700038.45,512,0,700,9,13
1470700038.47,512,0,700,9,13
1470700038.49,512,0,700,9,13
1470700038.5,513,0,700,9,13
1470700038.52,513,0,700,9,13
1470700038.54,517,0,700,9,13
1470700038.55,505,0,700,9,13
1470700038.57,512,0,700,9,13
1470700038.59,513,0,700,9,13
1470700038.6,513,0,700,9,13
1470700038.62,513,0,700,9,13
1470700038.64,513,0,700,9,13
1470700038.65,513,0,700,9,13
1470700038.67,513,0,700,9,13
1470700038.69,512,0,700,9,13
1470700038.7,512,0,700,9,13
1470700038.72,513,0,700,9,13
1470700038.74,513,0,700,9,13
1470700038.75,514,0,700,9,13
1470700038.77,507,0,700,9,13
1470700038.79,513,0,700,9,13
1470700038.8,512,0,700,9,13
1470700038.82,513,0,700,9,13
1470700038.84,513,0,700,9,13
1470700038.85,512,0,700,9,13
1470700038.87,513,0,700,9,13
1470700038.89,513,0,700,9,13
1470700038.9,512,0,700,9,13
1470700038.92,512,0,700,9,13
1470700038.94,512,0,700,9,13
1470700038.95,513,0,700,9,13
1470700038.97,512,0,700,9,13
