time,leverL,nose,threshold,horizontal,vertical
1470695629.07,496,0,600,10,13.5
1470695629.09,496,0,600,10,13.5
1470695629.11,496,0,600,10,13.5
1470695629.12,496,0,600,10,13.5
1470695629.14,496,0,600,10,13.5
1470695629.16,496,0,600,10,13.5
1470695629.17,496,0,600,10,13.5
1470695629.19,495,0,600,10,13.5
1470695629.21,496,0,600,10,13.5
1470695629.22,496,0,600,10,13.5
1470695629.24,496,0,600,10,13.5
1470695629.26,496,0,600,10,13.5
1470695629.27,496,0,600,10,13.5
1470695629.29,496,0,600,10,13.5
1470695629.31,496,0,600,10,13.5
1470695629.32,496,0,600,10,13.5
1470695629.34,496,0,600,10,13.5
1470695629.36,496,0,600,10,13.5
1470695629.37,496,0,600,10,13.5
1470695629.39,496,0,600,10,13.5
1470695629.41,496,0,600,10,13.5
1470695629.42,496,0,600,10,13.5
1470695629.44,496,0,600,10,13.5
1470695629.46,496,0,600,10,13.5
1470695629.47,496,0,600,10,13.5
1470695629.49,496,0,600,10,13.5
1470695629.51,496,0,600,10,13.5
1470695629.52,495,0,600,10,13.5
1470695629.54,496,0,600,10,13.5
1470695629.56,496,0,600,10,13.5
1470695629.57,496,0,600,10,13.5
1470695629.59,496,0,600,10,13.5
1470695629.61,496,0,600,10,13.5
1470695629.62,496,0,600,10,13.5
1470695629.64,495,0,600,10,13.5
1470695629.65,496,0,600,10,13.5
1470695629.67,496,0,600,10,13.5
1470695629.69,496,0,600,10,13.5
1470695629.7,496,0,600,10,13.5
1470695629.72,496,0,600,10,13.5
1470695629.74,496,0,600,10,13.5
1470695629.75,495,0,600,10,13.5
1470695629.77,496,0,600,10,13.5
1470695629.79,496,0,600,10,13.5
1470695629.8,496,0,600,10,13.5
1470695629.82,496,0,600,10,13.5
1470695629.84,496,0,600,10,13.5
1470695629.85,497,0,600,10,13.5
1470695629.87,496,0,600,10,13.5
1470695629.89,496,0,600,10,13.5
1470695629.9,496,0,600,10,13.5
1470695629.92,496,0,600,10,13.5
1470695629.94,496,0,600,10,13.5
1470695629.95,495,0,600,10,13.5
1470695629.97,496,0,600,10,13.5
1470695629.99,496,0,600,10,13.5
1470695630.0,496,0,600,10,13.5
1470695630.02,495,0,600,10,13.5
1470695630.04,496,0,600,10,13.5
1470695630.05,494,0,600,10,13.5
1470695630.07,496,0,600,10,13.5
1470695630.09,497,0,600,10,13.5
1470695630.1,496,0,600,10,13.5
1470695630.12,496,0,600,10,13.5
1470695630.14,496,0,600,10,13.5
1470695630.15,496,0,600,10,13.5
1470695630.17,496,0,600,10,13.5
1470695630.19,496,0,600,10,13.5
1470695630.2,496,0,600,10,13.5
1470695630.22,496,0,600,10,13.5
1470695630.24,496,0,600,10,13.5
1470695630.25,496,0,600,10,13.5
1470695630.27,494,0,600,10,13.5
1470695630.28,496,0,600,10,13.5
1470695630.3,496,0,600,10,13.5
1470695630.32,496,0,600,10,13.5
1470695630.33,496,0,600,10,13.5
1470695630.35,496,0,600,10,13.5
1470695630.37,496,0,600,10,13.5
1470695630.38,496,0,600,10,13.5
1470695630.4,496,0,600,10,13.5
1470695630.42,496,0,600,10,13.5
1470695630.43,496,0,600,10,13.5
1470695630.45,496,0,600,10,13.5
1470695630.47,496,0,600,10,13.5
1470695630.48,499,0,600,10,13.5
1470695630.5,496,0,600,10,13.5
1470695630.52,496,0,600,10,13.5
1470695630.53,495,0,600,10,13.5
1470695630.55,496,0,600,10,13.5
1470695630.57,496,0,600,10,13.5
1470695630.58,496,0,600,10,13.5
1470695630.6,496,0,600,10,13.5
1470695630.62,496,0,600,10,13.5
1470695630.63,496,0,600,10,13.5
1470695630.65,496,0,600,10,13.5
1470695630.67,496,0,600,10,13.5
1470695630.68,496,0,600,10,13.5
1470695630.7,489,0,600,10,13.5
1470695630.72,496,0,600,10,13.5
1470695630.73,495,0,600,10,13.5
1470695630.75,496,0,600,10,13.5
1470695630.77,496,0,600,10,13.5
1470695630.78,496,0,600,10,13.5
1470695630.8,496,0,600,10,13.5
1470695630.82,496,0,600,10,13.5
1470695630.83,496,0,600,10,13.5
1470695630.85,496,0,600,10,13.5
1470695630.87,495,0,600,10,13.5
1470695630.88,496,0,600,10,13.5
1470695630.9,496,0,600,10,13.5
1470695630.92,495,0,600,10,13.5
1470695630.93,496,0,600,10,13.5
1470695630.95,496,0,600,10,13.5
1470695630.97,496,0,600,10,13.5
1470695630.98,496,0,600,10,13.5
1470695631.0,496,0,600,10,13.5
1470695631.02,496,0,600,10,13.5
1470695631.03,496,0,600,10,13.5
1470695631.05,495,0,600,10,13.5
1470695631.07,496,0,600,10,13.5
1470695631.08,496,0,600,10,13.5
1470695631.1,496,0,600,10,13.5
1470695631.12,490,0,600,10,13.5
1470695631.13,500,0,600,10,13.5
1470695631.15,496,0,600,10,13.5
1470695631.17,496,0,600,10,13.5
1470695631.18,496,0,600,10,13.5
1470695631.2,496,0,600,10,13.5
1470695631.21,496,0,600,10,13.5
1470695631.23,496,0,600,10,13.5
1470695631.25,496,0,600,10,13.5
1470695631.26,495,0,600,10,13.5
1470695631.28,496,0,600,10,13.5
1470695631.3,496,0,600,10,13.5
1470695631.31,496,0,600,10,13.5
1470695631.33,496,0,600,10,13.5
1470695631.35,499,0,600,10,13.5
1470695631.36,496,0,600,10,13.5
1470695631.38,496,0,600,10,13.5
1470695631.4,496,0,600,10,13.5
1470695631.41,496,0,600,10,13.5
1470695631.43,496,0,600,10,13.5
1470695631.45,496,0,600,10,13.5
1470695631.46,496,0,600,10,13.5
1470695631.48,497,0,600,10,13.5
1470695631.5,496,0,600,10,13.5
1470695631.51,496,0,600,10,13.5
1470695631.53,496,0,600,10,13.5
1470695631.55,497,0,600,10,13.5
1470695631.56,496,0,600,10,13.5
1470695631.58,496,0,600,10,13.5
1470695631.6,496,0,600,10,13.5
1470695631.61,496,0,600,10,13.5
1470695631.63,496,0,600,10,13.5
1470695631.65,496,0,600,10,13.5
1470695631.66,496,0,600,10,13.5
1470695631.68,496,0,600,10,13.5
1470695631.7,496,0,600,10,13.5
1470695631.71,496,0,600,10,13.5
1470695631.73,496,0,600,10,13.5
1470695631.75,496,0,600,10,13.5
1470695631.76,498,0,600,10,13.5
1470695631.78,496,0,600,10,13.5
1470695631.79,496,0,600,10,13.5
1470695631.81,496,0,600,10,13.5
1470695631.83,496,0,600,10,13.5
1470695631.84,496,0,600,10,13.5
1470695631.86,496,0,600,10,13.5
1470695631.88,496,0,600,10,13.5
1470695631.89,496,0,600,10,13.5
1470695631.91,496,0,600,10,13.5
1470695631.93,496,0,600,10,13.5
1470695631.94,496,0,600,10,13.5
1470695631.96,499,0,600,10,13.5
1470695631.98,498,0,600,10,13.5
1470695631.99,496,0,600,10,13.5
1470695632.01,496,0,600,10,13.5
1470695632.03,496,0,600,10,13.5
1470695632.04,496,0,600,10,13.5
1470695632.06,496,0,600,10,13.5
1470695632.08,496,0,600,10,13.5
1470695632.09,496,0,600,10,13.5
1470695632.11,496,0,600,10,13.5
1470695632.13,496,0,600,10,13.5
1470695632.14,496,0,600,10,13.5
1470695632.16,496,0,600,10,13.5
1470695632.18,488,0,600,10,13.5
1470695632.19,496,0,600,10,13.5
1470695632.21,496,0,600,10,13.5
1470695632.23,496,0,600,10,13.5
1470695632.24,496,0,600,10,13.5
1470695632.26,496,0,600,10,13.5
1470695632.28,496,0,600,10,13.5
1470695632.29,496,0,600,10,13.5
1470695632.31,495,0,600,10,13.5
1470695632.33,496,0,600,10,13.5
1470695632.34,496,0,600,10,13.5
1470695632.36,496,0,600,10,13.5
1470695632.38,496,0,600,10,13.5
1470695632.39,496,0,600,10,13.5
1470695632.41,497,0,600,10,13.5
1470695632.43,496,0,600,10,13.5
1470695632.44,496,0,600,10,13.5
1470695632.46,496,0,600,10,13.5
1470695632.47,496,0,600,10,13.5
1470695632.49,496,0,600,10,13.5
1470695632.51,496,0,600,10,13.5
1470695632.52,496,0,600,10,13.5
1470695632.54,496,0,600,10,13.5
1470695632.56,496,0,600,10,13.5
1470695632.57,496,0,600,10,13.5
1470695632.59,498,0,600,10,13.5
1470695632.61,498,0,600,10,13.5
1470695632.62,496,0,600,10,13.5
1470695632.64,496,0,600,10,13.5
1470695632.66,496,0,600,10,13.5
1470695632.67,496,0,600,10,13.5
1470695632.69,496,0,600,10,13.5
1470695632.71,496,0,600,10,13.5
1470695632.72,496,0,600,10,13.5
1470695632.74,496,0,600,10,13.5
1470695632.76,495,0,600,10,13.5
1470695632.77,496,0,600,10,13.5
1470695632.79,496,0,600,10,13.5
1470695632.81,491,0,600,10,13.5
1470695632.82,496,0,600,10,13.5
1470695632.84,496,0,600,10,13.5
1470695632.86,496,0,600,10,13.5
1470695632.87,496,0,600,10,13.5
1470695632.89,496,0,600,10,13.5
1470695632.91,496,0,600,10,13.5
1470695632.92,496,0,600,10,13.5
1470695632.94,496,0,600,10,13.5
1470695632.96,496,0,600,10,13.5
1470695632.97,496,0,600,10,13.5
1470695632.99,496,0,600,10,13.5
1470695633.01,496,0,600,10,13.5
1470695633.02,496,0,600,10,13.5
1470695633.04,496,0,600,10,13.5
1470695633.06,496,0,600,10,13.5
1470695633.07,496,0,600,10,13.5
1470695633.09,496,0,600,10,13.5
1470695633.1,496,0,600,10,13.5
1470695633.12,496,0,600,10,13.5
1470695633.14,496,0,600,10,13.5
1470695633.15,496,0,600,10,13.5
1470695633.17,496,0,600,10,13.5
1470695633.19,496,0,600,10,13.5
1470695633.2,496,0,600,10,13.5
1470695633.22,499,0,600,10,13.5
1470695633.24,488,0,600,10,13.5
1470695633.25,496,0,600,10,13.5
1470695633.27,496,0,600,10,13.5
1470695633.29,496,0,600,10,13.5
1470695633.3,496,0,600,10,13.5
1470695633.32,496,0,600,10,13.5
1470695633.34,496,0,600,10,13.5
1470695633.35,496,0,600,10,13.5
1470695633.37,496,0,600,10,13.5
1470695633.39,496,0,600,10,13.5
1470695633.4,496,0,600,10,13.5
1470695633.42,495,0,600,10,13.5
