time,leverL,nose,threshold,horizontal,vertical
1470432433.32,519,0,700,10,13.5
1470432433.34,520,0,700,10,13.5
1470432433.35,519,0,700,10,13.5
1470432433.37,520,0,700,10,13.5
1470432433.39,522,0,700,10,13.5
1470432433.4,520,0,700,10,13.5
1470432433.42,520,0,700,10,13.5
1470432433.43,520,0,700,10,13.5
1470432433.45,520,0,700,10,13.5
1470432433.47,520,0,700,10,13.5
1470432433.48,520,0,700,10,13.5
1470432433.5,520,0,700,10,13.5
1470432433.52,520,0,700,10,13.5
1470432433.53,520,0,700,10,13.5
1470432433.55,519,0,700,10,13.5
1470432433.57,520,0,700,10,13.5
1470432433.58,520,0,700,10,13.5
1470432433.6,521,0,700,10,13.5
1470432433.62,520,0,700,10,13.5
1470432433.63,520,0,700,10,13.5
1470432433.65,520,0,700,10,13.5
1470432433.67,520,0,700,10,13.5
1470432433.68,520,0,700,10,13.5
1470432433.7,520,0,700,10,13.5
1470432433.72,520,0,700,10,13.5
1470432433.73,520,0,700,10,13.5
1470432433.75,520,0,700,10,13.5
1470432433.77,519,0,700,10,13.5
1470432433.78,520,0,700,10,13.5
1470432433.8,519,0,700,10,13.5
1470432433.82,513,0,700,10,13.5
1470432433.83,520,0,700,10,13.5
1470432433.85,520,0,700,10,13.5
1470432433.87,520,0,700,10,13.5
1470432433.88,520,0,700,10,13.5
1470432433.9,520,0,700,10,13.5
1470432433.92,520,0,700,10,13.5
1470432433.93,519,0,700,10,13.5
1470432433.95,520,0,700,10,13.5
1470432433.97,520,0,700,10,13.5
1470432433.98,519,0,700,10,13.5
1470432434.0,520,0,700,10,13.5
1470432434.02,519,0,700,10,13.5
1470432434.03,520,0,700,10,13.5
1470432434.05,522,0,700,10,13.5
1470432434.07,520,0,700,10,13.5
1470432434.08,520,0,700,10,13.5
1470432434.1,520,0,700,10,13.5
1470432434.12,519,0,700,10,13.5
1470432434.13,520,0,700,10,13.5
1470432434.15,520,0,700,10,13.5
1470432434.17,520,0,700,10,13.5
1470432434.18,520,0,700,10,13.5
1470432434.2,520,0,700,10,13.5
1470432434.22,520,0,700,10,13.5
1470432434.23,520,0,700,10,13.5
1470432434.25,519,0,700,10,13.5
1470432434.27,519,0,700,10,13.5
1470432434.28,520,0,700,10,13.5
1470432434.3,520,0,700,10,13.5
1470432434.32,520,0,700,10,13.5
1470432434.33,520,0,700,10,13.5
1470432434.35,519,0,700,10,13.5
1470432434.37,520,0,700,10,13.5
1470432434.38,520,0,700,10,13.5
1470432434.4,519,0,700,10,13.5
1470432434.42,520,0,700,10,13.5
1470432434.43,520,0,700,10,13.5
1470432434.45,520,0,700,10,13.5
1470432434.47,519,0,700,10,13.5
1470432434.48,517,0,700,10,13.5
1470432434.5,520,0,700,10,13.5
1470432434.52,520,0,700,10,13.5
1470432434.53,519,0,700,10,13.5
1470432434.55,520,0,700,10,13.5
1470432434.57,519,0,700,10,13.5
1470432434.58,519,0,700,10,13.5
1470432434.6,520,0,700,10,13.5
1470432434.62,520,0,700,10,13.5
1470432434.63,520,0,700,10,13.5
1470432434.65,520,0,700,10,13.5
1470432434.66,520,0,700,10,13.5
1470432434.68,520,0,700,10,13.5
1470432434.7,520,0,700,10,13.5
1470432434.71,519,0,700,10,13.5
1470432434.73,519,0,700,10,13.5
1470432434.75,520,0,700,10,13.5
1470432434.76,520,0,700,10,13.5
1470432434.78,520,0,700,10,13.5
1470432434.8,520,0,700,10,13.5
1470432434.81,519,0,700,10,13.5
1470432434.83,520,0,700,10,13.5
1470432434.85,519,0,700,10,13.5
1470432434.86,524,0,700,10,13.5
1470432434.88,519,0,700,10,13.5
1470432434.89,520,0,700,10,13.5
1470432434.91,519,0,700,10,13.5
1470432434.93,519,0,700,10,13.5
1470432434.94,519,0,700,10,13.5
1470432434.96,520,0,700,10,13.5
1470432434.98,520,0,700,10,13.5
1470432434.99,519,0,700,10,13.5
1470432435.01,520,0,700,10,13.5
1470432435.03,520,0,700,10,13.5
1470432435.04,520,0,700,10,13.5
