time,leverL,nose,threshold,horizontal,vertical
1470674434.59,0,0,700,10,13.5
1470674434.61,0,0,700,10,13.5
1470674434.63,0,0,700,10,13.5
1470674434.64,0,0,700,10,13.5
1470674434.66,0,0,700,10,13.5
1470674434.68,0,0,700,10,13.5
1470674434.69,0,0,700,10,13.5
1470674434.71,0,0,700,10,13.5
1470674434.73,0,0,700,10,13.5
1470674434.74,0,0,700,10,13.5
1470674434.76,0,0,700,10,13.5
1470674434.78,0,0,700,10,13.5
1470674434.79,0,0,700,10,13.5
1470674434.81,0,0,700,10,13.5
1470674434.83,0,0,700,10,13.5
1470674434.84,0,0,700,10,13.5
1470674434.86,0,0,700,10,13.5
1470674434.88,0,0,700,10,13.5
1470674434.89,0,0,700,10,13.5
1470674434.91,0,0,700,10,13.5
1470674434.93,0,0,700,10,13.5
1470674434.94,0,0,700,10,13.5
1470674434.96,0,0,700,10,13.5
1470674434.97,0,0,700,10,13.5
1470674434.99,0,0,700,10,13.5
1470674435.01,0,0,700,10,13.5
1470674435.02,0,0,700,10,13.5
1470674435.04,0,0,700,10,13.5
1470674435.06,0,0,700,10,13.5
1470674435.07,0,0,700,10,13.5
1470674435.09,0,0,700,10,13.5
1470674435.11,0,0,700,10,13.5
1470674435.12,0,0,700,10,13.5
1470674435.14,0,0,700,10,13.5
1470674435.16,0,0,700,10,13.5
1470674435.17,0,0,700,10,13.5
1470674435.19,0,0,700,10,13.5
1470674435.21,0,0,700,10,13.5
1470674435.22,0,0,700,10,13.5
1470674435.24,0,0,700,10,13.5
1470674435.26,0,0,700,10,13.5
1470674435.27,0,0,700,10,13.5
1470674435.29,0,0,700,10,13.5
1470674435.31,0,0,700,10,13.5
1470674435.32,0,0,700,10,13.5
1470674435.34,0,0,700,10,13.5
1470674435.36,0,0,700,10,13.5
1470674435.37,0,0,700,10,13.5
1470674435.39,0,0,700,10,13.5
1470674435.41,0,0,700,10,13.5
1470674435.42,0,0,700,10,13.5
1470674435.44,0,0,700,10,13.5
1470674435.45,0,0,700,10,13.5
1470674435.47,0,0,700,10,13.5
1470674435.49,0,0,700,10,13.5
1470674435.5,0,0,700,10,13.5
1470674435.52,0,0,700,10,13.5
1470674435.54,0,0,700,10,13.5
1470674435.55,0,0,700,10,13.5
1470674435.57,0,0,700,10,13.5
1470674435.59,0,0,700,10,13.5
1470674435.6,0,0,700,10,13.5
1470674435.62,0,0,700,10,13.5
1470674435.64,0,0,700,10,13.5
1470674435.65,0,0,700,10,13.5
1470674435.67,0,0,700,10,13.5
1470674435.69,0,0,700,10,13.5
1470674435.7,0,0,700,10,13.5
1470674435.72,0,0,700,10,13.5
1470674435.74,0,0,700,10,13.5
1470674435.75,0,0,700,10,13.5
1470674435.77,0,0,700,10,13.5
1470674435.79,0,0,700,10,13.5
1470674435.8,0,0,700,10,13.5
1470674435.82,0,0,700,10,13.5
1470674435.84,0,0,700,10,13.5
1470674435.85,0,0,700,10,13.5
1470674435.87,0,0,700,10,13.5
1470674435.89,0,0,700,10,13.5
1470674435.9,0,0,700,10,13.5
1470674435.92,0,0,700,10,13.5
1470674435.94,0,0,700,10,13.5
1470674435.95,0,0,700,10,13.5
1470674435.97,0,0,700,10,13.5
1470674435.99,0,0,700,10,13.5
1470674436.0,0,0,700,10,13.5
1470674436.02,0,0,700,10,13.5
1470674436.04,0,0,700,10,13.5
1470674436.05,0,0,700,10,13.5
1470674436.07,0,0,700,10,13.5
1470674436.09,0,0,700,10,13.5
1470674436.1,0,0,700,10,13.5
1470674436.12,0,0,700,10,13.5
1470674436.14,0,0,700,10,13.5
1470674436.15,0,0,700,10,13.5
1470674436.17,0,0,700,10,13.5
1470674436.19,0,0,700,10,13.5
1470674436.2,0,0,700,10,13.5
1470674436.22,0,0,700,10,13.5
1470674436.24,0,0,700,10,13.5
1470674436.25,0,0,700,10,13.5
1470674436.27,0,0,700,10,13.5
1470674436.29,0,0,700,10,13.5
1470674436.3,0,0,700,10,13.5
1470674436.32,0,0,700,10,13.5
1470674436.34,0,0,700,10,13.5
1470674436.35,0,0,700,10,13.5
1470674436.37,0,0,700,10,13.5
1470674436.39,0,0,700,10,13.5
1470674436.4,0,0,700,10,13.5
1470674436.42,0,0,700,10,13.5
1470674436.44,0,0,700,10,13.5
1470674436.45,0,0,700,10,13.5
1470674436.47,0,0,700,10,13.5
1470674436.48,0,0,700,10,13.5
1470674436.5,0,0,700,10,13.5
1470674436.52,0,0,700,10,13.5
1470674436.53,0,0,700,10,13.5
1470674436.55,0,0,700,10,13.5
1470674436.57,0,0,700,10,13.5
1470674436.58,0,0,700,10,13.5
1470674436.6,0,0,700,10,13.5
1470674436.62,0,0,700,10,13.5
1470674436.64,0,0,700,10,13.5
1470674436.66,0,0,700,10,13.5
1470674436.67,0,0,700,10,13.5
1470674436.69,0,0,700,10,13.5
1470674436.7,0,0,700,10,13.5
1470674436.72,0,0,700,10,13.5
1470674436.74,0,0,700,10,13.5
1470674436.75,0,0,700,10,13.5
1470674436.77,0,0,700,10,13.5
1470674436.79,0,0,700,10,13.5
1470674436.8,0,0,700,10,13.5
1470674436.82,0,0,700,10,13.5
1470674436.84,0,0,700,10,13.5
1470674436.85,0,0,700,10,13.5
1470674436.87,0,0,700,10,13.5
1470674436.89,0,0,700,10,13.5
1470674436.9,0,0,700,10,13.5
1470674436.92,0,0,700,10,13.5
1470674436.94,0,0,700,10,13.5
1470674436.95,0,0,700,10,13.5
1470674436.97,0,0,700,10,13.5
1470674436.99,0,0,700,10,13.5
1470674437.0,0,0,700,10,13.5
1470674437.02,0,0,700,10,13.5
1470674437.04,0,0,700,10,13.5
1470674437.05,0,0,700,10,13.5
1470674437.07,0,0,700,10,13.5
1470674437.09,0,0,700,10,13.5
1470674437.1,0,0,700,10,13.5
1470674437.12,0,0,700,10,13.5
1470674437.14,0,0,700,10,13.5
1470674437.15,0,0,700,10,13.5
1470674437.17,0,0,700,10,13.5
1470674437.19,0,0,700,10,13.5
1470674437.2,0,0,700,10,13.5
1470674437.22,0,0,700,10,13.5
1470674437.24,0,0,700,10,13.5
1470674437.25,0,0,700,10,13.5
1470674437.27,0,0,700,10,13.5
1470674437.28,0,0,700,10,13.5
1470674437.3,0,0,700,10,13.5
1470674437.32,0,0,700,10,13.5
1470674437.33,0,0,700,10,13.5
1470674437.35,0,0,700,10,13.5
1470674437.37,0,0,700,10,13.5
1470674437.38,0,0,700,10,13.5
1470674437.4,0,0,700,10,13.5
1470674437.42,0,0,700,10,13.5
1470674437.43,0,0,700,10,13.5
1470674437.45,0,0,700,10,13.5
1470674437.47,0,0,700,10,13.5
1470674437.48,0,0,700,10,13.5
1470674437.5,0,0,700,10,13.5
1470674437.52,0,0,700,10,13.5
1470674437.53,0,0,700,10,13.5
1470674437.55,0,0,700,10,13.5
1470674437.57,0,0,700,10,13.5
1470674437.58,0,0,700,10,13.5
1470674437.6,0,0,700,10,13.5
1470674437.62,0,0,700,10,13.5
1470674437.63,0,0,700,10,13.5
1470674437.65,0,0,700,10,13.5
1470674437.67,0,0,700,10,13.5
1470674437.68,0,0,700,10,13.5
1470674437.7,0,0,700,10,13.5
1470674437.72,0,0,700,10,13.5
1470674437.73,0,0,700,10,13.5
1470674437.75,0,0,700,10,13.5
1470674437.77,0,0,700,10,13.5
1470674437.78,0,0,700,10,13.5
1470674437.8,0,0,700,10,13.5
1470674437.82,0,0,700,10,13.5
1470674437.83,0,0,700,10,13.5
1470674437.85,0,0,700,10,13.5
1470674437.86,0,0,700,10,13.5
1470674437.88,0,0,700,10,13.5
1470674437.9,0,0,700,10,13.5
1470674437.91,0,0,700,10,13.5
1470674437.93,0,0,700,10,13.5
1470674437.95,0,0,700,10,13.5
1470674437.96,0,0,700,10,13.5
1470674437.98,0,0,700,10,13.5
1470674438.0,0,0,700,10,13.5
1470674438.01,0,0,700,10,13.5
1470674438.03,0,0,700,10,13.5
1470674438.05,0,0,700,10,13.5
1470674438.06,0,0,700,10,13.5
1470674438.08,0,0,700,10,13.5
