time,leverL,nose,threshold,horizontal,vertical
1470699661.69,537,0,700,9,13.5
1470699661.71,538,0,700,9,13.5
1470699661.73,539,0,700,9,13.5
1470699661.74,540,0,700,9,13.5
1470699661.76,542,0,700,9,13.5
1470699661.78,542,0,700,9,13.5
1470699661.79,542,0,700,9,13.5
1470699661.81,542,0,700,9,13.5
1470699661.83,537,0,700,9,13.5
1470699661.84,540,0,700,9,13.5
1470699661.86,542,0,700,9,13.5
1470699661.88,545,0,700,9,13.5
1470699661.89,547,0,700,9,13.5
1470699661.91,549,0,700,9,13.5
1470699661.93,547,0,700,9,13.5
1470699661.94,547,0,700,9,13.5
1470699661.96,539,0,700,9,13.5
1470699661.98,532,0,700,9,13.5
1470699661.99,527,0,700,9,13.5
1470699662.01,527,0,700,9,13.5
1470699662.03,527,0,700,9,13.5
1470699662.04,527,0,700,9,13.5
1470699662.06,527,0,700,9,13.5
1470699662.08,527,0,700,9,13.5
1470699662.09,527,0,700,9,13.5
1470699662.11,527,0,700,9,13.5
1470699662.13,527,0,700,9,13.5
1470699662.14,528,0,700,9,13.5
1470699662.16,528,0,700,9,13.5
1470699662.18,524,0,700,9,13.5
1470699662.19,530,0,700,9,13.5
1470699662.21,527,0,700,9,13.5
1470699662.23,527,0,700,9,13.5
1470699662.24,527,0,700,9,13.5
1470699662.26,527,0,700,9,13.5
1470699662.28,526,0,700,9,13.5
1470699662.29,522,0,700,9,13.5
1470699662.31,516,0,700,9,13.5
1470699662.33,515,0,700,9,13.5
1470699662.34,516,0,700,9,13.5
1470699662.36,518,0,700,9,13.5
1470699662.38,518,0,700,9,13.5
1470699662.39,518,0,700,9,13.5
1470699662.41,522,0,700,9,13.5
1470699662.43,518,0,700,9,13.5
1470699662.44,518,0,700,9,13.5
1470699662.46,518,0,700,9,13.5
1470699662.48,517,0,700,9,13.5
1470699662.49,518,0,700,9,13.5
1470699662.51,518,0,700,9,13.5
1470699662.53,518,0,700,9,13.5
1470699662.54,518,0,700,9,13.5
1470699662.56,518,0,700,9,13.5
1470699662.58,517,0,700,9,13.5
1470699662.59,517,0,700,9,13.5
1470699662.61,517,0,700,9,13.5
1470699662.63,520,0,700,9,13.5
1470699662.64,517,0,700,9,13.5
1470699662.66,518,0,700,9,13.5
1470699662.68,518,0,700,9,13.5
1470699662.69,518,0,700,9,13.5
1470699662.71,517,0,700,9,13.5
1470699662.73,517,0,700,9,13.5
1470699662.75,518,0,700,9,13.5
1470699662.76,517,0,700,9,13.5
1470699662.78,517,0,700,9,13.5
1470699662.8,517,0,700,9,13.5
1470699662.81,518,0,700,9,13.5
1470699662.83,517,0,700,9,13.5
1470699662.85,517,0,700,9,13.5
1470699662.86,518,0,700,9,13.5
1470699662.88,518,0,700,9,13.5
1470699662.9,521,0,700,9,13.5
1470699662.91,519,0,700,9,13.5
1470699662.93,518,0,700,9,13.5
1470699662.95,517,0,700,9,13.5
1470699662.96,517,0,700,9,13.5
1470699662.98,518,0,700,9,13.5
1470699663.0,518,0,700,9,13.5
1470699663.01,518,0,700,9,13.5
1470699663.03,518,0,700,9,13.5
1470699663.05,518,0,700,9,13.5
1470699663.06,517,0,700,9,13.5
1470699663.08,518,0,700,9,13.5
1470699663.1,518,0,700,9,13.5
1470699663.11,517,0,700,9,13.5
1470699663.13,514,0,700,9,13.5
1470699663.15,517,0,700,9,13.5
1470699663.16,518,0,700,9,13.5
1470699663.18,517,0,700,9,13.5
1470699663.2,517,0,700,9,13.5
1470699663.21,517,0,700,9,13.5
1470699663.23,517,0,700,9,13.5
1470699663.25,517,0,700,9,13.5
1470699663.26,517,0,700,9,13.5
1470699663.28,517,0,700,9,13.5
1470699663.3,517,0,700,9,13.5
1470699663.31,517,0,700,9,13.5
1470699663.33,517,0,700,9,13.5
1470699663.35,520,0,700,9,13.5
1470699663.36,516,0,700,9,13.5
1470699663.38,517,0,700,9,13.5
1470699663.4,517,0,700,9,13.5
1470699663.41,516,0,700,9,13.5
1470699663.43,517,0,700,9,13.5
1470699663.45,517,0,700,9,13.5
1470699663.46,517,0,700,9,13.5
1470699663.48,517,0,700,9,13.5
