time,leverL,nose,threshold,horizontal,vertical
1470699343.91,506,0,700,9.5,13.5
1470699343.93,509,0,700,9.5,13.5
1470699343.94,510,0,700,9.5,13.5
1470699343.96,511,0,700,9.5,13.5
1470699343.98,512,0,700,9.5,13.5
1470699343.99,512,0,700,9.5,13.5
1470699344.01,514,0,700,9.5,13.5
1470699344.03,513,0,700,9.5,13.5
1470699344.04,514,0,700,9.5,13.5
1470699344.06,515,0,700,9.5,13.5
1470699344.08,516,0,700,9.5,13.5
1470699344.09,514,0,700,9.5,13.5
1470699344.11,513,0,700,9.5,13.5
1470699344.13,514,0,700,9.5,13.5
1470699344.14,513,0,700,9.5,13.5
1470699344.16,513,0,700,9.5,13.5
1470699344.17,513,0,700,9.5,13.5
1470699344.19,513,0,700,9.5,13.5
1470699344.21,512,0,700,9.5,13.5
1470699344.22,511,0,700,9.5,13.5
1470699344.24,511,0,700,9.5,13.5
1470699344.26,511,0,700,9.5,13.5
1470699344.27,511,0,700,9.5,13.5
1470699344.29,510,0,700,9.5,13.5
1470699344.31,510,0,700,9.5,13.5
1470699344.32,510,0,700,9.5,13.5
1470699344.34,510,0,700,9.5,13.5
1470699344.36,509,0,700,9.5,13.5
1470699344.37,508,0,700,9.5,13.5
1470699344.39,508,0,700,9.5,13.5
1470699344.4,507,0,700,9.5,13.5
1470699344.42,505,0,700,9.5,13.5
1470699344.44,504,0,700,9.5,13.5
1470699344.45,503,0,700,9.5,13.5
1470699344.47,503,0,700,9.5,13.5
1470699344.49,504,0,700,9.5,13.5
1470699344.5,505,0,700,9.5,13.5
1470699344.52,507,0,700,9.5,13.5
1470699344.54,507,0,700,9.5,13.5
1470699344.55,506,0,700,9.5,13.5
1470699344.57,508,0,700,9.5,13.5
1470699344.59,504,0,700,9.5,13.5
1470699344.6,504,0,700,9.5,13.5
1470699344.62,504,0,700,9.5,13.5
1470699344.63,505,0,700,9.5,13.5
1470699344.65,506,0,700,9.5,13.5
1470699344.67,505,0,700,9.5,13.5
1470699344.68,505,0,700,9.5,13.5
1470699344.7,506,0,700,9.5,13.5
1470699344.72,506,0,700,9.5,13.5
1470699344.73,505,0,700,9.5,13.5
1470699344.75,506,0,700,9.5,13.5
1470699344.77,505,0,700,9.5,13.5
1470699344.78,505,0,700,9.5,13.5
1470699344.8,505,0,700,9.5,13.5
1470699344.82,504,0,700,9.5,13.5
1470699344.83,504,0,700,9.5,13.5
1470699344.85,504,0,700,9.5,13.5
1470699344.86,505,0,700,9.5,13.5
1470699344.88,504,0,700,9.5,13.5
1470699344.9,505,0,700,9.5,13.5
1470699344.91,506,0,700,9.5,13.5
1470699344.93,507,0,700,9.5,13.5
1470699344.95,508,0,700,9.5,13.5
1470699344.96,508,0,700,9.5,13.5
1470699344.98,508,0,700,9.5,13.5
1470699345.0,506,0,700,9.5,13.5
1470699345.01,504,0,700,9.5,13.5
1470699345.03,503,0,700,9.5,13.5
1470699345.05,501,0,700,9.5,13.5
1470699345.06,501,0,700,9.5,13.5
1470699345.08,499,0,700,9.5,13.5
1470699345.09,500,0,700,9.5,13.5
1470699345.11,500,0,700,9.5,13.5
1470699345.13,497,0,700,9.5,13.5
1470699345.14,496,0,700,9.5,13.5
1470699345.16,496,0,700,9.5,13.5
1470699345.18,497,0,700,9.5,13.5
1470699345.19,498,0,700,9.5,13.5
1470699345.21,498,0,700,9.5,13.5
1470699345.23,498,0,700,9.5,13.5
1470699345.24,498,0,700,9.5,13.5
1470699345.26,497,0,700,9.5,13.5
1470699345.28,498,0,700,9.5,13.5
1470699345.29,499,0,700,9.5,13.5
1470699345.31,498,0,700,9.5,13.5
1470699345.32,499,0,700,9.5,13.5
1470699345.34,501,0,700,9.5,13.5
1470699345.36,505,0,700,9.5,13.5
1470699345.37,510,0,700,9.5,13.5
1470699345.39,514,0,700,9.5,13.5
1470699345.41,513,0,700,9.5,13.5
1470699345.42,515,0,700,9.5,13.5
1470699345.44,517,0,700,9.5,13.5
1470699345.46,520,0,700,9.5,13.5
1470699345.47,521,0,700,9.5,13.5
1470699345.49,522,0,700,9.5,13.5
1470699345.51,525,0,700,9.5,13.5
1470699345.52,524,0,700,9.5,13.5
1470699345.54,523,0,700,9.5,13.5
1470699345.56,523,0,700,9.5,13.5
1470699345.57,523,0,700,9.5,13.5
1470699345.59,521,0,700,9.5,13.5
1470699345.61,521,0,700,9.5,13.5
1470699345.62,520,0,700,9.5,13.5
1470699345.64,519,0,700,9.5,13.5
1470699345.65,519,0,700,9.5,13.5
1470699345.67,517,0,700,9.5,13.5
1470699345.69,517,0,700,9.5,13.5
1470699345.7,517,0,700,9.5,13.5
1470699345.72,517,0,700,9.5,13.5
1470699345.74,516,0,700,9.5,13.5
1470699345.75,515,0,700,9.5,13.5
1470699345.77,515,0,700,9.5,13.5
1470699345.79,515,0,700,9.5,13.5
1470699345.8,515,0,700,9.5,13.5
1470699345.82,515,0,700,9.5,13.5
1470699345.84,514,0,700,9.5,13.5
1470699345.85,514,0,700,9.5,13.5
1470699345.87,513,0,700,9.5,13.5
1470699345.89,514,0,700,9.5,13.5
1470699345.9,514,0,700,9.5,13.5
1470699345.92,514,0,700,9.5,13.5
1470699345.94,514,0,700,9.5,13.5
1470699345.95,515,0,700,9.5,13.5
1470699345.97,511,0,700,9.5,13.5
1470699345.99,510,0,700,9.5,13.5
1470699346.01,510,0,700,9.5,13.5
1470699346.02,510,0,700,9.5,13.5
1470699346.04,508,0,700,9.5,13.5
1470699346.06,508,0,700,9.5,13.5
1470699346.07,509,0,700,9.5,13.5
1470699346.09,508,0,700,9.5,13.5
1470699346.11,508,0,700,9.5,13.5
1470699346.12,508,0,700,9.5,13.5
1470699346.14,508,0,700,9.5,13.5
1470699346.16,509,0,700,9.5,13.5
1470699346.17,506,0,700,9.5,13.5
1470699346.19,511,0,700,9.5,13.5
1470699346.21,509,0,700,9.5,13.5
1470699346.22,509,0,700,9.5,13.5
1470699346.24,509,0,700,9.5,13.5
1470699346.26,508,0,700,9.5,13.5
1470699346.27,509,0,700,9.5,13.5
1470699346.29,509,0,700,9.5,13.5
1470699346.31,509,0,700,9.5,13.5
1470699346.32,509,0,700,9.5,13.5
1470699346.34,508,0,700,9.5,13.5
1470699346.36,508,0,700,9.5,13.5
1470699346.37,507,0,700,9.5,13.5
1470699346.39,506,0,700,9.5,13.5
1470699346.41,506,0,700,9.5,13.5
1470699346.42,505,0,700,9.5,13.5
1470699346.44,502,0,700,9.5,13.5
1470699346.46,499,0,700,9.5,13.5
1470699346.47,498,0,700,9.5,13.5
1470699346.49,498,0,700,9.5,13.5
1470699346.51,498,0,700,9.5,13.5
1470699346.53,495,0,700,9.5,13.5
1470699346.54,493,0,700,9.5,13.5
1470699346.56,492,0,700,9.5,13.5
1470699346.57,492,0,700,9.5,13.5
1470699346.59,491,0,700,9.5,13.5
1470699346.61,491,0,700,9.5,13.5
1470699346.63,491,0,700,9.5,13.5
1470699346.64,491,0,700,9.5,13.5
1470699346.66,492,0,700,9.5,13.5
1470699346.68,495,0,700,9.5,13.5
1470699346.69,492,0,700,9.5,13.5
1470699346.71,490,0,700,9.5,13.5
1470699346.73,490,0,700,9.5,13.5
1470699346.74,489,0,700,9.5,13.5
1470699346.76,489,0,700,9.5,13.5
1470699346.78,490,0,700,9.5,13.5
1470699346.79,489,0,700,9.5,13.5
1470699346.81,489,0,700,9.5,13.5
1470699346.83,489,0,700,9.5,13.5
1470699346.84,489,0,700,9.5,13.5
1470699346.86,489,0,700,9.5,13.5
1470699346.88,491,0,700,9.5,13.5
1470699346.89,492,0,700,9.5,13.5
1470699346.91,494,0,700,9.5,13.5
1470699346.93,503,0,700,9.5,13.5
1470699346.94,503,0,700,9.5,13.5
1470699346.96,502,0,700,9.5,13.5
1470699346.98,502,0,700,9.5,13.5
1470699347.0,501,0,700,9.5,13.5
1470699347.01,499,0,700,9.5,13.5
1470699347.03,499,0,700,9.5,13.5
1470699347.05,494,0,700,9.5,13.5
1470699347.06,484,0,700,9.5,13.5
1470699347.08,471,0,700,9.5,13.5
1470699347.1,454,0,700,9.5,13.5
1470699347.11,448,0,700,9.5,13.5
1470699347.13,449,0,700,9.5,13.5
1470699347.15,449,0,700,9.5,13.5
1470699347.16,449,0,700,9.5,13.5
1470699347.18,449,0,700,9.5,13.5
1470699347.2,449,0,700,9.5,13.5
1470699347.21,450,0,700,9.5,13.5
1470699347.23,450,0,700,9.5,13.5
1470699347.25,451,0,700,9.5,13.5
1470699347.26,454,0,700,9.5,13.5
1470699347.28,455,0,700,9.5,13.5
1470699347.3,456,0,700,9.5,13.5
1470699347.31,458,0,700,9.5,13.5
1470699347.33,457,0,700,9.5,13.5
1470699347.35,457,0,700,9.5,13.5
