time,leverL,nose,threshold,horizontal,vertical
1470699754.72,552,0,700,9,13.5
1470699754.73,554,0,700,9,13.5
1470699754.75,556,0,700,9,13.5
1470699754.77,558,0,700,9,13.5
1470699754.78,560,0,700,9,13.5
1470699754.8,562,0,700,9,13.5
1470699754.82,563,0,700,9,13.5
1470699754.84,565,0,700,9,13.5
1470699754.85,567,0,700,9,13.5
1470699754.87,568,0,700,9,13.5
1470699754.89,570,0,700,9,13.5
1470699754.9,570,0,700,9,13.5
1470699754.92,571,0,700,9,13.5
1470699754.94,571,0,700,9,13.5
1470699754.95,571,0,700,9,13.5
1470699754.97,571,0,700,9,13.5
1470699754.99,570,0,700,9,13.5
1470699755.0,573,0,700,9,13.5
1470699755.02,570,0,700,9,13.5
1470699755.04,570,0,700,9,13.5
1470699755.05,570,0,700,9,13.5
1470699755.07,570,0,700,9,13.5
1470699755.09,568,0,700,9,13.5
1470699755.1,566,0,700,9,13.5
1470699755.12,562,0,700,9,13.5
1470699755.14,554,0,700,9,13.5
1470699755.15,546,0,700,9,13.5
1470699755.17,539,0,700,9,13.5
1470699755.19,533,0,700,9,13.5
1470699755.2,528,0,700,9,13.5
1470699755.22,523,0,700,9,13.5
1470699755.24,521,0,700,9,13.5
1470699755.25,516,0,700,9,13.5
1470699755.27,513,0,700,9,13.5
1470699755.29,512,0,700,9,13.5
1470699755.3,512,0,700,9,13.5
1470699755.32,512,0,700,9,13.5
1470699755.34,512,0,700,9,13.5
1470699755.35,512,0,700,9,13.5
1470699755.37,512,0,700,9,13.5
1470699755.39,512,0,700,9,13.5
1470699755.4,512,0,700,9,13.5
1470699755.42,512,0,700,9,13.5
1470699755.44,512,0,700,9,13.5
1470699755.45,511,0,700,9,13.5
1470699755.47,512,0,700,9,13.5
1470699755.49,511,0,700,9,13.5
1470699755.5,511,0,700,9,13.5
1470699755.52,511,0,700,9,13.5
1470699755.54,511,0,700,9,13.5
1470699755.55,511,0,700,9,13.5
1470699755.57,511,0,700,9,13.5
1470699755.59,510,0,700,9,13.5
1470699755.6,511,0,700,9,13.5
1470699755.62,511,0,700,9,13.5
1470699755.64,511,0,700,9,13.5
1470699755.65,511,0,700,9,13.5
1470699755.67,511,0,700,9,13.5
1470699755.69,512,0,700,9,13.5
1470699755.7,506,0,700,9,13.5
1470699755.72,511,0,700,9,13.5
1470699755.74,511,0,700,9,13.5
1470699755.75,511,0,700,9,13.5
1470699755.77,511,0,700,9,13.5
1470699755.79,510,0,700,9,13.5
1470699755.8,511,0,700,9,13.5
1470699755.82,511,0,700,9,13.5
1470699755.84,511,0,700,9,13.5
1470699755.85,510,0,700,9,13.5
1470699755.87,511,0,700,9,13.5
1470699755.89,511,0,700,9,13.5
1470699755.9,511,0,700,9,13.5
1470699755.92,511,0,700,9,13.5
1470699755.94,513,0,700,9,13.5
1470699755.95,511,0,700,9,13.5
1470699755.97,510,0,700,9,13.5
1470699755.99,511,0,700,9,13.5
1470699756.0,511,0,700,9,13.5
1470699756.02,511,0,700,9,13.5
1470699756.04,510,0,700,9,13.5
1470699756.05,510,0,700,9,13.5
1470699756.07,510,0,700,9,13.5
1470699756.09,510,0,700,9,13.5
1470699756.1,510,0,700,9,13.5
1470699756.12,510,0,700,9,13.5
1470699756.14,511,0,700,9,13.5
1470699756.15,512,0,700,9,13.5
1470699756.17,511,0,700,9,13.5
1470699756.19,510,0,700,9,13.5
1470699756.2,510,0,700,9,13.5
1470699756.22,510,0,700,9,13.5
1470699756.24,510,0,700,9,13.5
1470699756.25,511,0,700,9,13.5
1470699756.27,510,0,700,9,13.5
1470699756.29,510,0,700,9,13.5
1470699756.3,510,0,700,9,13.5
1470699756.32,510,0,700,9,13.5
1470699756.34,510,0,700,9,13.5
1470699756.35,510,0,700,9,13.5
1470699756.37,511,0,700,9,13.5
1470699756.39,514,0,700,9,13.5
1470699756.4,510,0,700,9,13.5
1470699756.42,510,0,700,9,13.5
1470699756.44,510,0,700,9,13.5
1470699756.45,510,0,700,9,13.5
1470699756.47,510,0,700,9,13.5
1470699756.49,510,0,700,9,13.5
1470699756.5,510,0,700,9,13.5
1470699756.52,509,0,700,9,13.5
1470699756.54,510,0,700,9,13.5
1470699756.55,510,0,700,9,13.5
1470699756.57,510,0,700,9,13.5
1470699756.59,509,0,700,9,13.5
1470699756.6,512,0,700,9,13.5
1470699756.62,509,0,700,9,13.5
1470699756.64,509,0,700,9,13.5
1470699756.65,510,0,700,9,13.5
1470699756.67,510,0,700,9,13.5
1470699756.69,510,0,700,9,13.5
1470699756.7,510,0,700,9,13.5
1470699756.72,509,0,700,9,13.5
1470699756.74,509,0,700,9,13.5
1470699756.75,509,0,700,9,13.5
1470699756.77,510,0,700,9,13.5
1470699756.79,510,0,700,9,13.5
1470699756.81,510,0,700,9,13.5
1470699756.82,510,0,700,9,13.5
1470699756.84,508,0,700,9,13.5
1470699756.86,510,0,700,9,13.5
1470699756.87,509,0,700,9,13.5
1470699756.89,510,0,700,9,13.5
1470699756.91,510,0,700,9,13.5
1470699756.92,510,0,700,9,13.5
1470699756.94,510,0,700,9,13.5
1470699756.96,510,0,700,9,13.5
1470699756.97,510,0,700,9,13.5
1470699756.99,509,0,700,9,13.5
1470699757.01,509,0,700,9,13.5
1470699757.02,510,0,700,9,13.5
1470699757.04,510,0,700,9,13.5
1470699757.06,509,0,700,9,13.5
1470699757.07,504,0,700,9,13.5
1470699757.09,506,0,700,9,13.5
1470699757.11,510,0,700,9,13.5
1470699757.12,509,0,700,9,13.5
1470699757.14,509,0,700,9,13.5
1470699757.16,509,0,700,9,13.5
1470699757.17,510,0,700,9,13.5
1470699757.19,510,0,700,9,13.5
1470699757.21,510,0,700,9,13.5
1470699757.22,509,0,700,9,13.5
1470699757.24,509,0,700,9,13.5
1470699757.26,510,0,700,9,13.5
1470699757.27,510,0,700,9,13.5
1470699757.29,509,0,700,9,13.5
1470699757.31,511,0,700,9,13.5
1470699757.32,509,0,700,9,13.5
1470699757.34,510,0,700,9,13.5
1470699757.36,510,0,700,9,13.5
1470699757.37,509,0,700,9,13.5
1470699757.39,510,0,700,9,13.5
1470699757.41,509,0,700,9,13.5
1470699757.42,509,0,700,9,13.5
1470699757.44,509,0,700,9,13.5
1470699757.46,509,0,700,9,13.5
1470699757.47,510,0,700,9,13.5
1470699757.49,509,0,700,9,13.5
1470699757.51,509,0,700,9,13.5
1470699757.52,501,0,700,9,13.5
1470699757.54,507,0,700,9,13.5
1470699757.56,509,0,700,9,13.5
1470699757.57,509,0,700,9,13.5
1470699757.59,510,0,700,9,13.5
1470699757.61,510,0,700,9,13.5
1470699757.62,509,0,700,9,13.5
1470699757.64,509,0,700,9,13.5
1470699757.66,509,0,700,9,13.5
1470699757.67,509,0,700,9,13.5
1470699757.69,510,0,700,9,13.5
1470699757.71,509,0,700,9,13.5
1470699757.72,509,0,700,9,13.5
1470699757.74,509,0,700,9,13.5
1470699757.76,509,0,700,9,13.5
1470699757.77,512,0,700,9,13.5
1470699757.79,509,0,700,9,13.5
1470699757.81,509,0,700,9,13.5
1470699757.82,509,0,700,9,13.5
1470699757.84,509,0,700,9,13.5
1470699757.86,509,0,700,9,13.5
1470699757.87,509,0,700,9,13.5
1470699757.89,509,0,700,9,13.5
1470699757.91,509,0,700,9,13.5
1470699757.92,509,0,700,9,13.5
1470699757.94,508,0,700,9,13.5
1470699757.96,509,0,700,9,13.5
1470699757.97,509,0,700,9,13.5
1470699757.99,511,0,700,9,13.5
1470699758.01,509,0,700,9,13.5
1470699758.02,509,0,700,9,13.5
1470699758.04,509,0,700,9,13.5
1470699758.06,509,0,700,9,13.5
1470699758.07,509,0,700,9,13.5
1470699758.09,509,0,700,9,13.5
1470699758.11,509,0,700,9,13.5
1470699758.12,509,0,700,9,13.5
1470699758.14,509,0,700,9,13.5
1470699758.16,509,0,700,9,13.5
1470699758.17,509,0,700,9,13.5
1470699758.19,509,0,700,9,13.5
1470699758.21,509,0,700,9,13.5
1470699758.23,509,0,700,9,13.5
1470699758.24,509,0,700,9,13.5
1470699758.26,509,0,700,9,13.5
1470699758.27,508,0,700,9,13.5
1470699758.29,508,0,700,9,13.5
1470699758.31,509,0,700,9,13.5
1470699758.33,508,0,700,9,13.5
1470699758.34,508,0,700,9,13.5
1470699758.36,508,0,700,9,13.5
1470699758.38,508,0,700,9,13.5
1470699758.39,509,0,700,9,13.5
1470699758.41,508,0,700,9,13.5
1470699758.43,508,0,700,9,13.5
1470699758.44,508,0,700,9,13.5
1470699758.46,509,0,700,9,13.5
1470699758.47,508,0,700,9,13.5
1470699758.49,508,0,700,9,13.5
1470699758.51,508,0,700,9,13.5
1470699758.52,508,0,700,9,13.5
1470699758.54,508,0,700,9,13.5
1470699758.56,508,0,700,9,13.5
1470699758.57,508,0,700,9,13.5
1470699758.59,508,0,700,9,13.5
1470699758.61,509,0,700,9,13.5
1470699758.62,508,0,700,9,13.5
1470699758.64,508,0,700,9,13.5
1470699758.66,508,0,700,9,13.5
1470699758.67,511,0,700,9,13.5
1470699758.69,511,0,700,9,13.5
1470699758.71,508,0,700,9,13.5
1470699758.72,508,0,700,9,13.5
1470699758.74,508,0,700,9,13.5
1470699758.76,508,0,700,9,13.5
1470699758.77,508,0,700,9,13.5
1470699758.79,508,0,700,9,13.5
1470699758.81,508,0,700,9,13.5
1470699758.82,508,0,700,9,13.5
1470699758.84,508,0,700,9,13.5
1470699758.86,508,0,700,9,13.5
1470699758.87,508,0,700,9,13.5
1470699758.89,508,0,700,9,13.5
1470699758.91,507,0,700,9,13.5
1470699758.92,508,0,700,9,13.5
1470699758.94,508,0,700,9,13.5
1470699758.96,508,0,700,9,13.5
1470699758.97,508,0,700,9,13.5
1470699758.99,508,0,700,9,13.5
1470699759.01,508,0,700,9,13.5
1470699759.02,508,0,700,9,13.5
1470699759.04,508,0,700,9,13.5
1470699759.06,508,0,700,9,13.5
1470699759.07,508,0,700,9,13.5
1470699759.09,508,0,700,9,13.5
1470699759.11,508,0,700,9,13.5
1470699759.12,508,0,700,9,13.5
1470699759.14,508,0,700,9,13.5
1470699759.16,508,0,700,9,13.5
1470699759.17,508,0,700,9,13.5
1470699759.19,508,0,700,9,13.5
1470699759.21,508,0,700,9,13.5
1470699759.22,508,0,700,9,13.5
1470699759.24,508,0,700,9,13.5
1470699759.26,508,0,700,9,13.5
1470699759.27,508,0,700,9,13.5
1470699759.29,508,0,700,9,13.5
1470699759.31,508,0,700,9,13.5
1470699759.32,508,0,700,9,13.5
1470699759.34,508,0,700,9,13.5
1470699759.36,507,0,700,9,13.5
1470699759.37,508,0,700,9,13.5
1470699759.39,507,0,700,9,13.5
1470699759.41,508,0,700,9,13.5
1470699759.42,508,0,700,9,13.5
1470699759.44,508,0,700,9,13.5
1470699759.46,508,0,700,9,13.5
1470699759.47,507,0,700,9,13.5
1470699759.49,508,0,700,9,13.5
1470699759.51,508,0,700,9,13.5
1470699759.52,507,0,700,9,13.5
1470699759.54,502,0,700,9,13.5
1470699759.56,508,0,700,9,13.5
1470699759.57,508,0,700,9,13.5
1470699759.59,508,0,700,9,13.5
1470699759.6,508,0,700,9,13.5
1470699759.62,508,0,700,9,13.5
