time,leverL,nose,threshold,horizontal,vertical
1470441861.2,0,0,700,10,13.5
1470441861.21,0,0,700,10,13.5
1470441861.23,0,0,700,10,13.5
1470441861.25,0,0,700,10,13.5
1470441861.26,0,0,700,10,13.5
1470441861.28,0,0,700,10,13.5
1470441861.3,0,0,700,10,13.5
1470441861.31,0,0,700,10,13.5
1470441861.33,0,0,700,10,13.5
1470441861.35,0,0,700,10,13.5
1470441861.36,0,0,700,10,13.5
1470441861.38,0,0,700,10,13.5
1470441861.4,0,0,700,10,13.5
1470441861.41,0,0,700,10,13.5
1470441861.43,0,0,700,10,13.5
1470441861.45,0,0,700,10,13.5
1470441861.46,0,0,700,10,13.5
1470441861.48,0,0,700,10,13.5
1470441861.5,0,0,700,10,13.5
1470441861.51,0,0,700,10,13.5
1470441861.53,0,0,700,10,13.5
1470441861.55,0,0,700,10,13.5
1470441861.56,0,0,700,10,13.5
1470441861.58,0,0,700,10,13.5
1470441861.6,0,0,700,10,13.5
1470441861.61,0,0,700,10,13.5
1470441861.63,0,0,700,10,13.5
1470441861.65,0,0,700,10,13.5
1470441861.66,0,0,700,10,13.5
1470441861.68,0,0,700,10,13.5
1470441861.7,0,0,700,10,13.5
1470441861.71,0,0,700,10,13.5
1470441861.73,0,0,700,10,13.5
1470441861.75,0,0,700,10,13.5
1470441861.77,0,0,700,10,13.5
1470441861.78,0,0,700,10,13.5
1470441861.8,0,0,700,10,13.5
1470441861.82,0,0,700,10,13.5
1470441861.83,0,0,700,10,13.5
1470441861.85,0,0,700,10,13.5
1470441861.87,0,0,700,10,13.5
1470441861.88,0,0,700,10,13.5
1470441861.9,0,0,700,10,13.5
1470441861.92,0,0,700,10,13.5
1470441861.93,0,0,700,10,13.5
1470441861.95,0,0,700,10,13.5
1470441861.96,0,0,700,10,13.5
1470441861.98,0,0,700,10,13.5
1470441862.0,0,0,700,10,13.5
1470441862.01,0,0,700,10,13.5
1470441862.03,0,0,700,10,13.5
1470441862.05,0,0,700,10,13.5
1470441862.06,0,0,700,10,13.5
1470441862.08,0,0,700,10,13.5
1470441862.1,0,0,700,10,13.5
